id,name,fullName,insCode,stockType,instrumentId,cisin,lSecVal,cSecVal,created_date
1650,قثابت,قند ثابت‌ خراسان‌,44967158778304588,300,IRO1GSBE0001,IRO1GSBE0005,قند و شكر,38 ,2023-08-31T05:43:13.328Z
1657,ونوین,بانک‌اقتصادنوین‌,47302318535715632,300,IRO1NOVN0001,IRO1NOVN0005,بانكها و موسسات اعتباري,57 ,2023-08-31T05:43:13.798Z
1661,وبانک,سرمایه گذاری گروه توسعه ملی,48010225447410247,300,IRO1BANK0001,IRO1BANK0008,شركتهاي چند رشته اي صنعتي,39 ,2023-08-31T05:43:14.117Z
1663,ولبهمن,شرکت بهمن لیزینگ,48287670503317419,303,IRO3BHLZ0001,IRO3BHLZ0004,ساير واسطه گريهاي مالي,58 ,2023-08-31T05:43:14.269Z
1669,خلیبل,مالیبل سایپا,50117925085549635,309,IRO7LIBP0001,IRO7LIBP0001,خودرو و ساخت قطعات,34 ,2023-08-31T05:43:14.699Z
1673,تابا,تابان نیرو سپاهان,51459202425114449,309,IRO7TABP0001,IRO7TABP0001,خدمات فني و مهندسي,74 ,2023-08-31T05:43:14.962Z
1683,فروس,فروسیلیس‌ ایران‌,54419429862704331,300,IRO1FRIS0001,IRO1FRIS0004,فلزات اساسي,27 ,2023-08-31T05:43:15.659Z
1693,خموتور,موتورسازان‌تراکتورسازیایران‌,57273529732791251,300,IRO1MSTI0001,IRO1MSTI0003,خودرو و ساخت قطعات,34 ,2023-08-31T05:43:16.349Z
1695,وصنعت,سرمایه گذاری توسعه صنعت وتجارت,57309221039930244,300,IRO1SNMA0001,IRO1SNMA0007,سرمايه گذاريها,56 ,2023-08-31T05:43:16.499Z
1707,فلات,گروه صنایع معادن فلات ایرانیان,60633055620418060,309,IRO7FLTP0001,IRO7FLTP0004,سرمايه گذاريها,56 ,2023-08-31T05:43:17.331Z
1711,غشصفا,شیرپاستوریزه‌پگاه‌اصفهان‌,61506294208022391,300,IRO1SPPE0001,IRO1SPPE0008,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:17.664Z
1719,سدبیر,س. تدبیرگران فارس وخوزستان,64341992373049080,303,IRO3DBRZ0001,IRO3DBRZ0002,سرمايه گذاريها,56 ,2023-08-31T05:43:18.283Z
1721,لخزر,پارس‌ خزر,65414507129586385,300,IRO1KHAZ0001,IRO1KHAZ0008,ماشين آلات و تجهيزات,29 ,2023-08-31T05:43:18.426Z
1725,ولانا,شرکت لیزینگ آریا دانا,66830065858417081,309,IRO7VLNP0001,IRO7VLNP0000,ساير واسطه گريهاي مالي,58 ,2023-08-31T05:43:18.766Z
1729,ثباغ,شهر سازی و خانه سازی باغمیشه,68909035712962732,303,IRO3BGHZ0001,IRO3BGHZ0001,انبوه سازي، املاك و مستغلات,70 ,2023-08-31T05:43:19.080Z
1733,فروژ,صنایع فروآلیاژ ایران,69817338460284329,303,IRO3IFIZ0001,IRO3IFIZ0004,فلزات اساسي,27 ,2023-08-31T05:43:19.367Z
1735,سآبیک,سیمان آبیک,70883594945615893,300,IRO1ABIK0001,IRO1ABIK0005,سيمان، آهك و گچ,53 ,2023-08-31T05:43:19.524Z
2221,فنفت,صنایع تجهیزات نفت,59342912854668427,309,IRO7PEIZ0001,IRO7PEIZ0002,فلزات اساسي,27 ,2023-10-17T18:02:11.377Z
1654,دقاضی,داروسازی شهید قاضی,46801030346547943,303,IRO3GPHP0001,IRO3GPHP0007,مواد و محصولات دارويي,43 ,2023-08-31T05:43:13.564Z
1656,وصنا,گروه‌صنایع‌بهشهرایران‌,46982154647719707,300,IRO1GBEH0001,IRO1GBEH0008,سرمايه گذاريها,56 ,2023-08-31T05:43:13.741Z
1658,وخاور,بانک خاورمیانه,47333458678352378,300,IRO1BKHZ0001,IRO1BKHZ0007,بانكها و موسسات اعتباري,57 ,2023-08-31T05:43:13.865Z
1664,شبریز,پالایش نفت تبریز,48753732042176709,300,IRO1PNTB0001,IRO1PNTB0002,فراورده هاي نفتي، كك و سوخت هسته اي,23 ,2023-08-31T05:43:14.354Z
1666,کفرآور,فرآورده های سیمان شرق,49627523909849331,309,IRO7KFRP0001,IRO7KFRP0007,ساير محصولات كاني غيرفلزي,54 ,2023-08-31T05:43:14.469Z
1668,دامین,داروسازی امین‌,50100062518826135,300,IRO1AMIN0001,IRO1AMIN0009,مواد و محصولات دارويي,43 ,2023-08-31T05:43:14.639Z
1676,تکاردان,تامین سرمایه کاردان,52932092555708556,300,IRO1KRDN0001,IRO1KRDN0007,فعاليتهاي كمكي به نهادهاي مالي واسط,67 ,2023-08-31T05:43:15.158Z
1678,وارس,سرمایه گذاری ارس صبا,53686258677793038,309,IRO7ARSP0001,IRO7ARSP0004,سرمايه گذاريها,56 ,2023-08-31T05:43:15.305Z
1682,فسرب,ملی سرب‌وروی ایران‌,54277068923045214,300,IRO1SORB0001,IRO1SORB0000,فلزات اساسي,27 ,2023-08-31T05:43:15.586Z
1698,کایزد,فرانسوز یزد,58810336532668771,303,IRO3YAFZ0001,IRO3YAFZ0002,ساير محصولات كاني غيرفلزي,54 ,2023-08-31T05:43:16.689Z
1702,گنگین,اقتصادی نگین گردشگری ایرانیان,59470107928175959,309,IRO7NITP0001,IRO7NITP0009,هتل و رستوران,55 ,2023-08-31T05:43:16.979Z
1704,کاوه,فولاد کاوه جنوب کیش,60350996279289099,300,IRO1KVEH0001,IRO1KVEH0008,فلزات اساسي,27 ,2023-08-31T05:43:17.107Z
1712,سلار,شرکت سیمان لارستان,61664227282090067,309,IRO7LARP0001,IRO7LARP0001,سيمان، آهك و گچ,53 ,2023-08-31T05:43:17.738Z
1716,لابسا,آبسال‌,63363116407864462,300,IRO1ASAL0001,IRO1ASAL0003,ماشين آلات و تجهيزات,29 ,2023-08-31T05:43:18.075Z
1718,اپرداز,آتیه داده پرداز,63830424809501048,303,IRO3APDZ0001,IRO3APDZ0005,اطلاعات و ارتباطات,73 ,2023-08-31T05:43:18.203Z
1720,چفیبر,فیبر ایران‌,64358061873294912,300,IRO1FIBR0001,IRO1FIBR0003,محصولات چوبي,20 ,2023-08-31T05:43:18.367Z
1736,بگیلان,توسعه مسیر برق گیلان,71068313834275501,303,IRO3GEDZ0001,IRO3GEDZ0002,عرضه برق، گاز، بخاروآب گرم,40 ,2023-08-31T05:43:19.629Z
1751,حتاید,تایدواترخاورمیانه,3722699128879020,300,IRO1TAYD0001,IRO1TAYD0004,حمل ونقل، انبارداري و ارتباطات,60 ,2023-08-31T05:43:20.740Z
1755,غمینو,شرکت صنایع غذایی مینو شرق,5516102131364383,303,IRO3MNOZ0001,IRO3MNOZ0000,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:21.013Z
1757,وتعاون,بیمه تعاون,5920901446678689,303,IRO3TAVZ0001,IRO3TAVZ0009,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66 ,2023-08-31T05:43:21.454Z
1759,زکشت,کشاورزی مکانیزه اصفهان کشت,7300125658580126,303,IRO3IKAZ0001,IRO3IKAZ0005,زراعت و خدمات وابسته,01 ,2023-08-31T05:43:21.642Z
1761,شپنا,پالایش نفت اصفهان,7745894403636165,300,IRO1PNES0001,IRO1PNES0000,فراورده هاي نفتي، كك و سوخت هسته اي,23 ,2023-08-31T05:43:21.772Z
1769,وپاسار,بانک  پاسارگاد,9536587154100457,300,IRO1BPAS0001,IRO1BPAS0008,بانكها و موسسات اعتباري,57 ,2023-08-31T05:43:22.299Z
1783,خریخت,صنایع‌ریخته‌گریایران‌,12752224677923341,300,IRO1RIIR0001,IRO1RIIR0002,خودرو و ساخت قطعات,34 ,2023-08-31T05:43:23.221Z
1785,درهآور,دارویی ره آورد تامین,13243992182070788,303,IRO3RAPZ0001,IRO3RAPZ0009,مواد و محصولات دارويي,43 ,2023-08-31T05:43:23.343Z
1797,بمیلا,توسعه سرمایه گذاری میلاد پارس,16553062355259729,309,IRO7MILP0001,IRO7MILP0008,تجارت عمده فروشي به جز وسايل نقليه موتور,46 ,2023-08-31T05:43:24.150Z
1799,کچاد,معدنیوصنعتیچادرملو,18027801615184692,300,IRO1CHML0001,IRO1CHML0000,استخراج كانه هاي فلزي,13 ,2023-08-31T05:43:24.300Z
1801,غپینو,پارس‌ مینو,18401147983387689,300,IRO1MINO0001,IRO1MINO0003,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:24.438Z
1809,ثتران,سرمایه گذاری مسکن تهران,20926459161497908,303,IRO3PMTZ0001,IRO3PMTZ0003,انبوه سازي، املاك و مستغلات,70 ,2023-08-31T05:43:26.023Z
1813,ختراک,ریخته‌گری تراکتورسازی ایران‌,22903901709044823,300,IRO1RTIR0001,IRO1RTIR0009,خودرو و ساخت قطعات,34 ,2023-08-31T05:43:27.262Z
1742,فملی2,ملی صنایع‌ مس‌ ایران‌,675737110292645,300,IRO1MSMI0002,IRO1MSMI0000,فلزات اساسي,27 ,2023-08-31T05:43:20.069Z
1744,تجلی,تجلی توسعه معادن و فلزات,1301069819790264,303,IRO3TMMZ0001,IRO3TMMZ0006,استخراج كانه هاي فلزي,13 ,2023-08-31T05:43:20.223Z
1750,شوینده,مدیریت صنعت شوینده ت.ص.بهشهر,3493306453706327,300,IRO1SHOY0001,IRO1SHOY0005,محصولات شيميايي,44 ,2023-08-31T05:43:20.682Z
1758,غمهرا,تولیدیمهرام‌,6131290133202745,300,IRO1MRAM0001,IRO1MRAM0009,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:21.548Z
1768,وایرا,سرمایه گذاری صنایع ایران,9141577977527107,309,IRO7VIRP0001,IRO7VIRP0001,سرمايه گذاريها,56 ,2023-08-31T05:43:22.241Z
1770,پسهند,صنایع‌ لاستیکی  سهند,10120557300120078,300,IRO1SHND0001,IRO1SHND0001,لاستيك و پلاستيك,25 ,2023-08-31T05:43:22.383Z
1778,فخوز2,فولاد  خوزستان,12172752329504345,300,IRO1FKHZ0002,IRO1FKHZ0003,فلزات اساسي,27 ,2023-08-31T05:43:22.905Z
1784,ثقزوی,شرکت عمران و سازندگی قزوین,12965822877128721,309,IRO7QAZP0001,IRO7QAZP0006,انبوه سازي، املاك و مستغلات,70 ,2023-08-31T05:43:23.282Z
1786,حسیر,ریل سیر کوثر,13281937213456378,303,IRO3RSKZ0001,IRO3RSKZ0004,حمل ونقل، انبارداري و ارتباطات,60 ,2023-08-31T05:43:23.402Z
1790,غگلپا,شیر پاستوریزه پگاه گلپایگان,14312030900097668,303,IRO3PGPZ0001,IRO3PGPZ0005,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:23.683Z
1794,ثعمرا,عمران و توسعه شاهد,15726796686853780,303,IRO3OSHZ0001,IRO3OSHZ0002,انبوه سازي، املاك و مستغلات,70 ,2023-08-31T05:43:23.971Z
1808,کسرام,پارس‌ سرام‌,20560887114747719,300,IRO1PSER0001,IRO1PSER0006,ساير محصولات كاني غيرفلزي,54 ,2023-08-31T05:43:25.963Z
1810,درازک,دارویی رازک‌,22255783119783047,300,IRO1DRZK0001,IRO1DRZK0003,مواد و محصولات دارويي,43 ,2023-08-31T05:43:27.023Z
1812,اخابر,مخابرات ایران,22811176775480091,300,IRO1MKBT0001,IRO1MKBT0008,مخابرات,64 ,2023-08-31T05:43:27.159Z
1814,خودکفا,اقتصادی و خودکفایی آزادگان,22956708386610464,309,IRO7KHDP0001,IRO7KHDP0001,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:28.134Z
1816,جوین,کشت و صنعت جوین,23269285154135003,309,IRO7JAIP0001,IRO7JAIP0006,زراعت و خدمات وابسته,01 ,2023-08-31T05:43:28.291Z
1827,جم پیلن,پلی پروپیلن جم - جم پیلن,27096851668435724,300,IRO1JPPC0001,IRO1JPPC0001,محصولات شيميايي,44 ,2023-08-31T05:43:29.169Z
1829,داراب,پتروشیمی داراب,27299841173245405,309,IRO7PDRP0001,IRO7PDRP0004,محصولات شيميايي,44 ,2023-08-31T05:43:29.367Z
1835,شپلی,پلی اکریل ایران,28845264556937486,309,IRO7POIP0001,IRO7POIP0002,محصولات شيميايي,44 ,2023-08-31T05:43:29.809Z
1837,کسعدی,کاشی سعدی,29122854902865456,300,IRO1KSAD0001,IRO1KSAD0001,كاشي و سراميك,49 ,2023-08-31T05:43:29.977Z
1853,غشان,شیرپاستوریزه‌پگاه‌خراسان‌,31791737198597563,300,IRO1SPKH0001,IRO1SPKH0000,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:31.147Z
1857,وپارس,بانک‌پارسیان‌,33293588228706998,300,IRO1BPAR0001,IRO1BPAR0009,بانكها و موسسات اعتباري,57 ,2023-08-31T05:43:31.433Z
1859,غپاک,لبنیات‌ پاک‌,34032872653290886,300,IRO1LPAK0001,IRO1LPAK0004,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:31.621Z
1861,سپاها,سیمان‌سپاهان‌,35669480110084448,300,IRO1SSEP0001,IRO1SSEP0005,سيمان، آهك و گچ,53 ,2023-08-31T05:43:31.770Z
1875,ثاژن,سخت آژند,40650252484299134,309,IRO7SJAP0001,IRO7SJAP0004,انبوه سازي، املاك و مستغلات,70 ,2023-08-31T05:43:32.731Z
1883,کویر,تولیدی فولاد سپید فراب کویر,43545527030854340,300,IRO1KVIR0001,IRO1KVIR0002,فلزات اساسي,27 ,2023-08-31T05:43:33.367Z
1885,شگل,گلتاش‌,44153164692325703,300,IRO1GTSH0001,IRO1GTSH0002,محصولات شيميايي,44 ,2023-08-31T05:43:33.500Z
1887,کالا,بورس کالای ایران,44549439964296944,300,IRO1KALA0001,IRO1KALA0001,فعاليتهاي كمكي به نهادهاي مالي واسط,67 ,2023-08-31T05:43:33.639Z
1828,سدور,سیمان‌ دورود,27218386411183410,300,IRO1SDOR0001,IRO1SDOR0008,سيمان، آهك و گچ,53 ,2023-08-31T05:43:29.266Z
1844,ثفارس,عمران‌وتوسعه‌فارس‌,30852391633490755,300,IRO1OFRS0001,IRO1OFRS0006,انبوه سازي، املاك و مستغلات,70 ,2023-08-31T05:43:30.513Z
1866,قشرین,قند شیرین خراسان,36671655475498480,309,IRO7SSUP0001,IRO7SSUP0009,قند و شكر,38 ,2023-08-31T05:43:32.162Z
1874,شرنگی,شیمیایی رنگین,40025799067544201,309,IRO7SHEP0001,IRO7SHEP0002,محصولات شيميايي,44 ,2023-08-31T05:43:32.666Z
1882,قمرو,قند مرودشت‌,43342306308122676,300,IRO1GMRO0001,IRO1GMRO0001,قند و شكر,38 ,2023-08-31T05:43:33.257Z
1884,خراسان,پتروشیمی خراسان,43552974795606067,300,IRO1KRSN0001,IRO1KRSN0000,محصولات شيميايي,44 ,2023-08-31T05:43:33.431Z
1888,دی,بانک دی,44818950263583523,303,IRO3BDYZ0001,IRO3BDYZ0003,بانكها و موسسات اعتباري,57 ,2023-08-31T05:43:33.728Z
1890,صبا,سرمایه گذاری صبا تامین,45392752356003555,303,IRO3STIZ0001,IRO3STIZ0006,سرمايه گذاريها,56 ,2023-08-31T05:43:33.870Z
1892,سپید,سپید ماکیان,45519261544951819,300,IRO1SPID0001,IRO1SPID0008,زراعت و خدمات وابسته,01 ,2023-08-31T05:43:34.020Z
1903,افق,فروشگاههای زنجیره ای افق کوروش,49502666250908008,300,IRO1OFOG0001,IRO1OFOG0003,خرده فروشي،باستثناي وسايل نقليه موتوري,47 ,2023-08-31T05:43:34.758Z
1905,انرژی,بورس انرژی ایران,49641108336531623,300,IRO1BENC0001,IRO1BENC0004,فعاليتهاي كمكي به نهادهاي مالي واسط,67 ,2023-08-31T05:43:34.915Z
1911,حشکوه,دلیجان طلایی شکوه پارس,50587892784913370,309,IRO7DLIP0001,IRO7DLIP0009,حمل ونقل، انبارداري و ارتباطات,60 ,2023-08-31T05:43:35.298Z
1919,فن آوا,گروه فن آوا,55201604487356053,309,IRO7FANP0001,IRO7FANP0003,رايانه و فعاليت‌هاي وابسته به آن,72 ,2023-08-31T05:43:35.835Z
1921,پرسپولیس,پرسپولیس,55289848471625247,309,IRO7PSPP0001,IRO7PSPP0009,فعاليتهاي فرهنگي و ورزشي,93 ,2023-08-31T05:43:35.979Z
1925,حاریا,کشتیرانی آریا,56798822689379375,309,IRO7ARAP0001,IRO7ARAP0004,حمل و نقل آبي,61 ,2023-08-31T05:43:36.211Z
1927,پلاسک,پلاسکوکار,57722642338781674,300,IRO1PLKK0001,IRO1PLKK0002,لاستيك و پلاستيك,25 ,2023-08-31T05:43:36.376Z
1929,سمتاز,سیمان ممتازان کرمان,58035444268544991,309,IRO7CMKP0001,IRO7CMKP0005,سيمان، آهك و گچ,53 ,2023-08-31T05:43:36.550Z
1933,لوتوس,تامین سرمایه لوتوس پارسیان,59142194115401696,300,IRO1LTOS0001,IRO1LTOS0006,فعاليتهاي كمكي به نهادهاي مالي واسط,67 ,2023-08-31T05:43:36.852Z
1935,پرداخت,به پرداخت ملت,59607545337891226,300,IRO1PRKT0001,IRO1PRKT0007,رايانه و فعاليت‌هاي وابسته به آن,72 ,2023-08-31T05:43:36.979Z
1937,بهیر,س. توسعه تجارت هیرمند,60289595205403229,309,IRO7HIRP0001,IRO7HIRP0009,سرمايه گذاريها,56 ,2023-08-31T05:43:37.120Z
1939,وهنر,گروه توسعه هنر ایران,60783654574662426,309,IRO7IADP0001,IRO7IADP0002,فعاليت هاي هنري، سرگرمي و خلاقانه,90 ,2023-08-31T05:43:37.283Z
1941,غپونه,نوش پونه مشهد,61978776664766359,303,IRO3NPMP0001,IRO3NPMP0001,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-08-31T05:43:37.569Z
1943,بکابل,سیم و کابل ابهر,62107151670661969,303,IRO3ABCZ0001,IRO3ABCZ0002,ماشين آلات و دستگاه‌هاي برقي,31 ,2023-08-31T05:43:37.693Z
1951,شزنگ,تجهیزنیرویزنگان‌,65490886290565185,309,IRO7ZNGP0001,IRO7ZNGP0003,فراورده هاي نفتي، كك و سوخت هسته اي,23 ,2023-08-31T05:43:38.226Z
1955,دتوزیع,توزیع دارو پخش,66726992874614788,303,IRO3DPDZ0001,IRO3DPDZ0002,مواد و محصولات دارويي,43 ,2023-08-31T05:43:38.484Z
1957,سخزر,سیمان‌ خزر,67327029014085707,300,IRO1SKAZ0001,IRO1SKAZ0005,سيمان، آهك و گچ,53 ,2023-08-31T05:43:38.617Z
1959,وتوس,توسعه‌شهریتوس‌گستر,68117765376081366,300,IRO1TGOS0001,IRO1TGOS0003,انبوه سازي، املاك و مستغلات,70 ,2023-08-31T05:43:38.741Z
1965,ددانا,داروسازی دانا,69540585676934415,303,IRO3DPHZ0001,IRO3DPHZ0008,مواد و محصولات دارويي,43 ,2023-08-31T05:43:39.195Z
1971,شپترو,پتروشیمی آبادان,71957984642204570,309,IRO7APTP0001,IRO7APTP0005,محصولات شيميايي,44 ,2023-08-31T05:43:39.601Z
1914,افرا,افرانت,52792903131341205,303,IRO3AFRZ0001,IRO3AFRZ0001,رايانه و فعاليت‌هاي وابسته به آن,72 ,2023-08-31T05:43:35.518Z
1924,لسرما,سرما آفرین‌,55897939403232751,300,IRO1SRMA0001,IRO1SRMA0003,ماشين آلات و تجهيزات,29 ,2023-08-31T05:43:36.153Z
1928,والبر,سرمایه‌ گذاری البرز(هلدینگ‌,57944184894703821,300,IRO1ALBZ0001,IRO1ALBZ0003,مواد و محصولات دارويي,43 ,2023-08-31T05:43:36.467Z
1930,خکرمان,سرمایه گذاری آرمان گستر پاریز,58482817740704549,303,IRO3KKHP0001,IRO3KKHP0006,خودرو و ساخت قطعات,34 ,2023-08-31T05:43:36.629Z
1932,ومعادن,توسعه‌معادن‌وفلزات‌,58931793851445922,300,IRO1MADN0001,IRO1MADN0004,استخراج كانه هاي فلزي,13 ,2023-08-31T05:43:36.791Z
1934,وپترو,سرمایه‌گذاری صنایع پتروشیمی,59486059679335017,300,IRO1PETR0001,IRO1PETR0005,محصولات شيميايي,44 ,2023-08-31T05:43:36.916Z
1936,شسم,تولید سموم‌ علف‌ کش,59800986739603675,309,IRO7TSAP0001,IRO7TSAP0002,محصولات شيميايي,44 ,2023-08-31T05:43:37.052Z
1948,ساذری,آذریت‌,64155926828410021,309,IRO7AZRP0001,IRO7AZRP0005,ساير محصولات كاني غيرفلزي,54 ,2023-08-31T05:43:38.026Z
1950,فجوش,جوش‌ و اکسیژن‌ ایران‌,64485827086284311,309,IRO7JSHP0001,IRO7JSHP0007,ساخت محصولات فلزي,28 ,2023-08-31T05:43:38.168Z
1952,کتوکا,تولیدی و خدمات صنایع نسوز توکا,65671173927025645,303,IRO3TUKZ0001,IRO3TUKZ0008,ساير محصولات كاني غيرفلزي,54 ,2023-08-31T05:43:38.286Z
1954,ددام,داروسازی زاگرس فارمد پارس,66450490505950110,300,IRO1DAML0001,IRO1DAML0006,مواد و محصولات دارويي,43 ,2023-08-31T05:43:38.426Z
1956,رمپنا,گروه مپنا (سهامی عام),67126881188552864,300,IRO1MAPN0001,IRO1MAPN0000,خدمات فني و مهندسي,74 ,2023-08-31T05:43:38.548Z
2187,وثخوز,سرمایه گذاری و توسعه خوزستان,40043919653526083,309,IRO7CKHP0001,IRO7CKHP0002,انبوه سازي، املاك و مستغلات,70 ,2023-10-17T18:01:09.418Z
2189,کاریز2,بیمه زندگی کاریزما50%تادیه,62997684185332544,309,IRO7CMIZ0002,IRO7CMIZ0007,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66 ,2023-10-17T18:01:10.803Z
2190,وامین,س.امین توان آفرین ساز,4373573287489723,303,IRO3ATAP0001,IRO3ATAP0006,سرمايه گذاريها,56 ,2023-10-17T18:01:12.977Z
2192,تنوین,تامین سرمایه نوین,25357135030606405,300,IRO1TNOV0001,IRO1TNOV0009,فعاليتهاي كمكي به نهادهاي مالي واسط,67 ,2023-10-17T18:01:15.393Z
2207,تکاردان2,تامین سرمایه کاردان,70305825273971066,300,IRO1KRDN0002,IRO1KRDN0007,فعاليتهاي كمكي به نهادهاي مالي واسط,67 ,2023-10-17T18:01:39.545Z
2212,شکربن2,کربن‌ ایران‌,64947825803878760,300,IRO1CRBN0002,IRO1CRBN0009,محصولات شيميايي,44 ,2023-10-17T18:01:48.542Z
2215,سقاین,سیمان‌ قائن‌,60654872678917533,300,IRO1SGEN0001,IRO1SGEN0001,سيمان، آهك و گچ,53 ,2023-10-17T18:02:01.158Z
2191,شفارا,پتروشیمی فارابی,16673205196919832,309,IRO7FAPP0001,IRO7FAPP0001,محصولات شيميايي,44 ,2023-10-17T18:01:14.279Z
2200,سفارس2,سیمان فارس و خوزستان,36405517003363034,300,IRO1SFKZ0002,IRO1SFKZ0000,سيمان، آهك و گچ,53 ,2023-10-17T18:01:25.539Z
2213,تپولا,مهندسی مرآت پولاد,22308305646551497,309,IRO7TPOP0001,IRO7TPOP0009,خدمات فني و مهندسي,74 ,2023-10-17T18:01:50.966Z
2219,وبهمن2,سرمایه‌گذاریبهمن‌,69758610266463962,300,IRO1SBAH0002,IRO1SBAH0008,سرمايه گذاريها,56 ,2023-10-17T18:02:04.773Z
2220,سخزر2,سیمان‌ خزر,41004839210360245,300,IRO1SKAZ0002,IRO1SKAZ0005,سيمان، آهك و گچ,53 ,2023-10-17T18:02:07.678Z
2222,بهپاک,صنعتی بهپاک,12746730665870442,303,IRO3BHPZ0001,IRO3BHPZ0000,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-10-17T18:02:12.680Z
2223,غمایه,شرکت خمیرمایه رضوی,59461185672081215,303,IRO3RAVZ0001,IRO3RAVZ0001,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-10-17T18:02:13.761Z
2224,غمارگ,مارگارین,21501758781665781,309,IRO7MRGN0001,IRO7MRGN0006,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-10-17T18:02:16.251Z
2233,تاصیکو,سرمایه گذاری صدرتامین,23293437377896568,300,IRO1SADR0001,IRO1SADR0004,استخراج كانه هاي فلزي,13 ,2023-10-17T18:02:24.782Z
2238,غگیلا2,شیرپاستوریزه پگاه گیلان,55570047443993976,303,IRO3PEGZ0002,IRO3PEGZ0008,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-10-17T18:02:29.841Z
2240,سیمرغ2,سیمرغ,47591622016995706,300,IRO1SMRG0002,IRO1SMRG0007,زراعت و خدمات وابسته,01 ,2023-10-17T18:02:32.585Z
2245,قنقش,قند نقش جهان,3050342257199174,309,IRO7NJSP0001,IRO7NJSP0009,قند و شكر,38 ,2023-10-17T18:02:35.901Z
2246,زقیام,کشت و دام قیام اصفهان,71290297158948749,303,IRO3GAHZ0001,IRO3GAHZ0002,زراعت و خدمات وابسته,01 ,2023-10-17T18:02:37.331Z
2247,حپرتو,پرتو بار فرابر خلیج فارس,4885314541377431,303,IRO3PBFZ0001,IRO3PBFZ0002,حمل ونقل، انبارداري و ارتباطات,60 ,2023-10-17T18:02:37.722Z
2250,پکویر,کویر تایر,7235435095059069,300,IRO1KVRZ0001,IRO1KVRZ0001,لاستيك و پلاستيك,25 ,2023-10-17T18:02:41.123Z
2254,شیران2,س. صنایع‌شیمیاییایران,59750654860162208,300,IRO1SSIN0002,IRO1SSIN0003,محصولات شيميايي,44 ,2023-10-17T18:02:45.417Z
2258,شبریز2,پالایش نفت تبریز,29751216137877139,300,IRO1PNTB0002,IRO1PNTB0002,فراورده هاي نفتي، كك و سوخت هسته اي,23 ,2023-10-17T18:02:49.086Z
2259,غپآذر2,شیر پگاه آذربایجان شرقی,56395503172277194,303,IRO3GHPZ0002,IRO3GHPZ0005,محصولات غذايي و آشاميدني به جز قند و شكر,42 ,2023-10-17T18:02:49.992Z
2262,شتران2,پالایش نفت تهران,23678782355312544,300,IRO1PTEH0002,IRO1PTEH0007,فراورده هاي نفتي، كك و سوخت هسته اي,23 ,2023-10-17T18:02:54.570Z
2266,وسنا,سرمایه گذاری نیروگاهی ایران,24662567615903665,309,IRO7SNAP0001,IRO7SNAP0008,سرمايه گذاريها,56 ,2023-10-17T18:02:59.398Z
2273,ثعتما,س. ساختمانی اعتماد گستر,64707090254488560,309,IRO7ETMP0001,IRO7ETMP0004,انبوه سازي، املاك و مستغلات,70 ,2023-10-17T18:03:06.894Z
2280,پارس2,پتروشیمی پارس,27368073055197638,300,IRO1PARS0002,IRO1PARS0000,محصولات شيميايي,44 ,2023-10-17T18:03:15.123Z
2300,فجر2,فولاد امیرکبیرکاشان,33973158128384967,300,IRO1FAJR0002,IRO1FAJR0003,فلزات اساسي,27 ,2023-10-17T18:04:01.248Z
2307,اردستان,سیمان اردستان,35331248532537562,300,IRO1ARDS0001,IRO1ARDS0004,سيمان، آهك و گچ,53 ,2023-10-17T18:04:08.893Z
2333,فوکا,فولاد کاویان,66514709341259550,309,IRO7FVAP0001,IRO7FVAP0003,فلزات اساسي,27 ,2023-10-17T18:04:54.462Z
2351,ومشان,س. فنی و مهندسی مشانیر,35369183060321179,309,IRO7IFMP0001,IRO7IFMP0006,سرمايه گذاريها,56 ,2023-10-17T18:05:14.660Z
2353,شغدیر2,پتروشیمی غدیر,48910360810784246,300,IRO1PGDR0002,IRO1PGDR0001,محصولات شيميايي,44 ,2023-10-17T18:05:16.973Z
2354,سرود2,سیمان‌شاهرود,61022787928475034,300,IRO1SROD0002,IRO1SROD0008,سيمان، آهك و گچ,53 ,2023-10-17T18:05:17.592Z
2271,دلر2,داروسازی اکسیر,60952176657410482,300,IRO1EXIR0002,IRO1EXIR0008,مواد و محصولات دارويي,43 ,2023-10-17T18:03:05.543Z
2275,فولاژ2,فولاد آلیاژی ایران,3102570373792350,300,IRO1FAIR0002,IRO1FAIR0004,فلزات اساسي,27 ,2023-10-17T18:03:07.873Z
